transcript_id	counts
ENST00000560601.4|ENSG00000157766.19|OTTHUMG00000171989.8|OTTHUMT00000416268.5|ACAN-207|ACAN|8960|protein_coding|	33
ENST00000561243.7|ENSG00000157766.19|OTTHUMG00000171989.8|OTTHUMT00000529280.1|ACAN-208|ACAN|8075|protein_coding|	38
ENST00000439576.7|ENSG00000157766.19|OTTHUMG00000171989.8|OTTHUMT00000416267.4|ACAN-202|ACAN|8842|protein_coding|	13
ENST00000558207.5|ENSG00000157766.19|OTTHUMG00000171989.8|OTTHUMT00000416265.1|ACAN-203|ACAN|4159|protein_coding|	89
ENST00000559967.2|ENSG00000259218.6|OTTHUMG00000172014.6|OTTHUMT00000416411.2|LINC00928-202|LINC00928|1351|lncRNA|	20
ENST00000661183.1|ENSG00000259218.6|OTTHUMG00000172014.6|OTTHUMT00000519213.1|LINC00928-206|LINC00928|1326|lncRNA|	135
ENST00000618611.4|ENSG00000293024.1|-|OTTHUMT00000474268.1|ENST00000618611|ENSG00000293024|725|lncRNA|	30
ENST00000648065.1|ENSG00000293024.1|-|OTTHUMT00000500268.1|ENST00000648065|ENSG00000293024|1775|lncRNA|	7
ENST00000621842.4|ENSG00000293024.1|-|OTTHUMT00000474270.1|ENST00000621842|ENSG00000293024|496|lncRNA|	60
ENST00000616940.1|ENSG00000293024.1|-|OTTHUMT00000474273.1|ENST00000616940|ENSG00000293024|698|lncRNA|	16
ENST00000615399.1|ENSG00000251209.11|OTTHUMG00000172036.14|OTTHUMT00000474295.1|LINC00923-206|LINC00923|932|lncRNA|	81
ENST00000666698.1|ENSG00000251209.11|OTTHUMG00000172036.14|OTTHUMT00000517651.2|LINC00923-225|LINC00923|2439|lncRNA|	80
ENST00000670719.1|ENSG00000251209.11|OTTHUMG00000172036.14|OTTHUMT00000518729.1|LINC00923-228|LINC00923|841|lncRNA|	42
ENST00000268070.9|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000313595.2|ADAMTS17-201|ADAMTS17|6329|protein_coding|	7
ENST00000557896.1|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417578.2|ADAMTS17-203|ADAMTS17|1745|retained_intron|	14
ENST00000568565.2|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000420577.2|ADAMTS17-209|ADAMTS17|3369|protein_coding|	15
ENST00000378898.8|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417544.1|ADAMTS17-202|ADAMTS17|1964|retained_intron|	8
ENST00000560486.2|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417580.2|ADAMTS17-207|ADAMTS17|847|protein_coding_CDS_not_defined|	16
ENST00000558960.1|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417545.1|ADAMTS17-205|ADAMTS17|571|nonsense_mediated_decay|	8
ENST00000561355.2|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417546.2|ADAMTS17-208|ADAMTS17|954|protein_coding|	7
ENST00000558930.1|ENSG00000140470.15|OTTHUMG00000149867.8|OTTHUMT00000417547.1|ADAMTS17-204|ADAMTS17|220|protein_coding_CDS_not_defined|	34
ENST00000559169.1|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000418032.1|LINS1-203|LINS1|2552|retained_intron|	41
ENST00000561233.1|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000418030.1|LINS1-213|LINS1|491|protein_coding_CDS_not_defined|	9
ENST00000560941.5|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000417921.3|LINS1-211|LINS1|588|protein_coding|	19
ENST00000559736.5|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000417920.3|LINS1-205|LINS1|872|protein_coding|	2
ENST00000559577.5|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000417924.2|LINS1-204|LINS1|827|protein_coding|	10
ENST00000559827.1|ENSG00000140471.17|OTTHUMG00000149865.13|OTTHUMT00000418009.1|LINS1-206|LINS1|572|protein_coding_CDS_not_defined|	28
ENST00000532029.6|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000384564.2|LRRK1-208|LRRK1|1241|protein_coding|	187
ENST00000388948.8|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000384567.3|LRRK1-201|LRRK1|15674|protein_coding|	191
ENST00000531270.5|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000384569.1|LRRK1-207|LRRK1|6015|nonsense_mediated_decay|	117
ENST00000538064.1|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000397592.1|LRRK1-211|LRRK1|493|retained_intron|	190
ENST00000526457.3|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000384571.3|LRRK1-205|LRRK1|11632|nonsense_mediated_decay|	128
ENST00000532145.1|ENSG00000154237.13|OTTHUMG00000165514.6|OTTHUMT00000384573.1|LRRK1-209|LRRK1|2790|protein_coding_CDS_not_defined|	173
ENST00000654053.1|ENSG00000167930.17|OTTHUMG00000060728.19|OTTHUMT00000505337.1|FAM234A-219|FAM234A|2232|nonsense_mediated_decay|	82
ENST00000659283.1|ENSG00000167930.17|OTTHUMG00000060728.19|OTTHUMT00000134228.2|FAM234A-220|FAM234A|2272|nonsense_mediated_decay|	6
ENST00000447499.1|ENSG00000167930.17|OTTHUMG00000060728.19|OTTHUMT00000134233.4|FAM234A-212|FAM234A|432|protein_coding|	18
ENST00000420046.5|ENSG00000167930.17|OTTHUMG00000060728.19|OTTHUMT00000134235.2|FAM234A-206|FAM234A|1006|protein_coding|	38
ENST00000600536.1|ENSG00000167930.17|OTTHUMG00000060728.19|OTTHUMT00000505338.1|FAM234A-217|FAM234A|2242|nonsense_mediated_decay|	24
ENST00000565677.5|ENSG00000103266.11|OTTHUMG00000121140.7|OTTHUMT00000421293.1|STUB1-205|STUB1|1560|protein_coding|	4
ENST00000563505.5|ENSG00000103266.11|OTTHUMG00000121140.7|OTTHUMT00000421296.2|STUB1-202|STUB1|894|retained_intron|	17
ENST00000567790.1|ENSG00000103266.11|OTTHUMG00000121140.7|OTTHUMT00000421297.1|STUB1-210|STUB1|428|retained_intron|	25
ENST00000564370.5|ENSG00000103266.11|OTTHUMG00000121140.7|OTTHUMT00000421298.1|STUB1-204|STUB1|875|protein_coding|	28
ENST00000566408.5|ENSG00000103266.11|OTTHUMG00000121140.7|OTTHUMT00000421300.2|STUB1-208|STUB1|684|protein_coding|	29
ENST00000568288.6|ENSG00000103275.22|OTTHUMG00000186701.4|OTTHUMT00000431992.1|UBE2I-217|UBE2I|1117|protein_coding|	15
ENST00000403747.7|ENSG00000103275.22|OTTHUMG00000186701.4|OTTHUMT00000319363.2|UBE2I-206|UBE2I|1407|protein_coding|	23
ENST00000473256.7|ENSG00000103275.22|OTTHUMG00000186701.4|OTTHUMT00000319361.2|UBE2I-208|UBE2I|7297|retained_intron|	20
ENST00000562482.2|ENSG00000103275.22|OTTHUMG00000186701.4|OTTHUMT00000431995.1|UBE2I-210|UBE2I|3055|retained_intron|	34
ENST00000679082.1|ENSG00000103275.22|OTTHUMG00000186701.4|-|UBE2I-222|UBE2I|1983|retained_intron|	44
ENST00000567825.3|ENSG00000007516.15|OTTHUMG00000047833.5|OTTHUMT00000432009.1|BAIAP3-212|BAIAP3|1409|retained_intron|	8
ENST00000324385.9|ENSG00000007516.15|OTTHUMG00000047833.5|OTTHUMT00000109056.3|BAIAP3-201|BAIAP3|4678|protein_coding|	2
ENST00000561793.2|ENSG00000007516.15|OTTHUMG00000047833.5|OTTHUMT00000432273.2|BAIAP3-206|BAIAP3|2677|protein_coding|	7
ENST00000568198.2|ENSG00000007516.15|OTTHUMG00000047833.5|OTTHUMT00000432270.1|BAIAP3-213|BAIAP3|3197|retained_intron|	57
ENST00000566389.1|ENSG00000007516.15|OTTHUMG00000047833.5|OTTHUMT00000432276.1|BAIAP3-210|BAIAP3|841|retained_intron|	4
ENST00000566659.1|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000436098.2|PDPK1-215|PDPK1|451|protein_coding|	14
ENST00000462923.2|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000436100.1|PDPK1-207|PDPK1|550|protein_coding_CDS_not_defined|	22
ENST00000342085.9|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000250831.4|PDPK1-202|PDPK1|7184|protein_coding|	15
ENST00000389224.7|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000268248.3|PDPK1-203|PDPK1|2416|protein_coding|	10
ENST00000461815.1|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000268254.3|PDPK1-206|PDPK1|611|protein_coding|	13
ENST00000569721.1|ENSG00000140992.19|OTTHUMG00000128874.8|OTTHUMT00000436102.1|PDPK1-216|PDPK1|330|protein_coding_CDS_not_defined|	45
ENST00000326266.13|ENSG00000131652.14|OTTHUMG00000177451.2|OTTHUMT00000436981.2|THOC6-202|THOC6|1411|protein_coding|	10
ENST00000575576.5|ENSG00000131652.14|OTTHUMG00000177451.2|OTTHUMT00000436984.1|THOC6-209|THOC6|1360|protein_coding|	30
ENST00000253952.9|ENSG00000131652.14|OTTHUMG00000177451.2|OTTHUMT00000436987.1|THOC6-201|THOC6|1246|protein_coding|	32
ENST00000571046.1|ENSG00000131652.14|OTTHUMG00000177451.2|OTTHUMT00000436988.1|THOC6-203|THOC6|614|retained_intron|	10
ENST00000571285.1|ENSG00000140987.21|OTTHUMG00000129357.5|OTTHUMT00000437585.1|ZSCAN32-205|ZSCAN32|1977|retained_intron|	13
ENST00000304926.7|ENSG00000140987.21|OTTHUMG00000129357.5|OTTHUMT00000251508.1|ZSCAN32-201|ZSCAN32|3027|protein_coding|	36
ENST00000574940.5|ENSG00000140987.21|OTTHUMG00000129357.5|OTTHUMT00000437589.1|ZSCAN32-210|ZSCAN32|2180|protein_coding|	16
ENST00000574733.5|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438579.1|NMRAL1-213|NMRAL1|1719|protein_coding|	19
ENST00000572232.5|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438581.1|NMRAL1-206|NMRAL1|659|protein_coding|	4
ENST00000283429.11|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000251631.2|NMRAL1-201|NMRAL1|1092|protein_coding|	4
ENST00000572110.1|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438584.1|NMRAL1-205|NMRAL1|456|protein_coding|	14
ENST00000576176.1|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438586.3|NMRAL1-217|NMRAL1|672|protein_coding|	11
ENST00000571291.5|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438587.1|NMRAL1-203|NMRAL1|927|nonsense_mediated_decay|	2
ENST00000575557.5|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438592.1|NMRAL1-215|NMRAL1|431|protein_coding_CDS_not_defined|	7
ENST00000572559.1|ENSG00000153406.14|OTTHUMG00000129468.4|OTTHUMT00000438595.1|NMRAL1-208|NMRAL1|572|protein_coding_CDS_not_defined|	17
ENST00000304301.11|ENSG00000168101.15|OTTHUMG00000129471.6|OTTHUMT00000251634.1|NUDT16L1-201|NUDT16L1|1466|protein_coding|	23
ENST00000586252.1|ENSG00000168101.15|OTTHUMG00000129471.6|OTTHUMT00000438969.1|NUDT16L1-203|NUDT16L1|922|protein_coding|	117
ENST00000405142.1|ENSG00000168101.15|OTTHUMG00000129471.6|OTTHUMT00000432071.2|NUDT16L1-202|NUDT16L1|2040|protein_coding|	67
ENST00000589389.5|ENSG00000140632.17|OTTHUMG00000129530.7|OTTHUMT00000433061.3|GLYR1-210|GLYR1|3606|protein_coding|	44
ENST00000591846.1|ENSG00000140632.17|OTTHUMG00000129530.7|OTTHUMT00000439470.1|GLYR1-213|GLYR1|389|retained_intron|	68
ENST00000587297.1|ENSG00000140632.17|OTTHUMG00000129530.7|OTTHUMT00000439471.2|GLYR1-205|GLYR1|688|protein_coding|	33
ENST00000587875.1|ENSG00000140632.17|OTTHUMG00000129530.7|OTTHUMT00000439473.2|GLYR1-206|GLYR1|630|retained_intron|	66
ENST00000566604.5|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433928.1|PMM2-214|PMM2|986|nonsense_mediated_decay|	13
ENST00000566196.5|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433930.1|PMM2-212|PMM2|531|retained_intron|	17
ENST00000568602.5|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433932.1|PMM2-217|PMM2|550|nonsense_mediated_decay|	19
ENST00000562318.5|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433934.1|PMM2-203|PMM2|931|nonsense_mediated_decay|	8
ENST00000683274.1|ENSG00000140650.13|OTTHUMG00000129697.3|-|PMM2-225|PMM2|1295|nonsense_mediated_decay|	12
ENST00000570076.5|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433936.1|PMM2-219|PMM2|1002|nonsense_mediated_decay|	13
ENST00000564069.1|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433939.1|PMM2-206|PMM2|567|nonsense_mediated_decay|	6
ENST00000567697.2|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000433940.1|PMM2-216|PMM2|5397|retained_intron|	8
ENST00000564919.1|ENSG00000140650.13|OTTHUMG00000129697.3|OTTHUMT00000434264.1|PMM2-207|PMM2|409|retained_intron|	9
ENST00000571405.5|ENSG00000122299.12|OTTHUMG00000129825.4|OTTHUMT00000437069.1|ZC3H7A-206|ZC3H7A|1930|nonsense_mediated_decay|	11
ENST00000571676.5|ENSG00000122299.12|OTTHUMG00000129825.4|OTTHUMT00000437073.1|ZC3H7A-207|ZC3H7A|859|retained_intron|	1
ENST00000575170.1|ENSG00000122299.12|OTTHUMG00000129825.4|OTTHUMT00000437077.1|ZC3H7A-213|ZC3H7A|831|protein_coding_CDS_not_defined|	14
ENST00000261660.4|ENSG00000103381.12|OTTHUMG00000167711.4|OTTHUMT00000395797.1|CPPED1-201|CPPED1|1898|protein_coding|	37
ENST00000433677.6|ENSG00000103381.12|OTTHUMG00000167711.4|OTTHUMT00000395796.1|CPPED1-203|CPPED1|1993|protein_coding|	73
ENST00000542263.5|ENSG00000103544.17|OTTHUMG00000167925.11|OTTHUMT00000397059.1|VPS35L-213|VPS35L|3138|protein_coding|	84
ENST00000541153.5|ENSG00000103544.17|OTTHUMG00000167925.11|OTTHUMT00000397072.2|VPS35L-211|VPS35L|542|retained_intron|	3
ENST00000567001.5|ENSG00000066813.14|OTTHUMG00000131555.4|OTTHUMT00000435901.1|ACSM2B-211|ACSM2B|1988|protein_coding|	26
ENST00000569364.5|ENSG00000066813.14|OTTHUMG00000131555.4|OTTHUMT00000435905.1|ACSM2B-219|ACSM2B|1910|retained_intron|	20
ENST00000568882.1|ENSG00000066813.14|OTTHUMG00000131555.4|OTTHUMT00000435910.2|ACSM2B-214|ACSM2B|545|protein_coding|	25
ENST00000569344.5|ENSG00000066813.14|OTTHUMG00000131555.4|OTTHUMT00000435912.2|ACSM2B-218|ACSM2B|556|protein_coding|	5
ENST00000562026.1|ENSG00000066813.14|OTTHUMG00000131555.4|OTTHUMT00000435913.1|ACSM2B-203|ACSM2B|685|protein_coding_CDS_not_defined|	45
ENST00000537983.1|ENSG00000169246.17|OTTHUMG00000163506.5|OTTHUMT00000400438.1|NPIPB3-207|NPIPB3|483|protein_coding_CDS_not_defined|	13
ENST00000543368.1|ENSG00000169246.17|OTTHUMG00000163506.5|OTTHUMT00000400439.1|NPIPB3-211|NPIPB3|685|retained_intron|	19
ENST00000544154.1|ENSG00000169246.17|OTTHUMG00000163506.5|OTTHUMT00000400440.1|NPIPB3-212|NPIPB3|526|protein_coding_CDS_not_defined|	16
ENST00000520823.7|ENSG00000291073.1|-|OTTHUMT00000378302.2|ENST00000520823|ENSG00000291073|4700|lncRNA|	27
ENST00000440195.2|ENSG00000291073.1|-|OTTHUMT00000400441.1|ENST00000440195|ENSG00000291073|2543|lncRNA|	26
ENST00000435197.3|ENSG00000291073.1|-|OTTHUMT00000400443.1|ENST00000435197|ENSG00000291073|2592|lncRNA|	1
ENST00000437413.2|ENSG00000291073.1|-|OTTHUMT00000400442.1|ENST00000437413|ENSG00000291073|589|lncRNA|	10
ENST00000331057.8|ENSG00000185716.12|OTTHUMG00000131587.4|OTTHUMT00000254468.2|MOSMO-201|MOSMO|1359|nonsense_mediated_decay|	34
ENST00000562695.1|ENSG00000185716.12|OTTHUMG00000131587.4|OTTHUMT00000430040.2|MOSMO-204|MOSMO|695|protein_coding|	40
ENST00000562186.1|ENSG00000185716.12|OTTHUMG00000131587.4|OTTHUMT00000430041.1|MOSMO-203|MOSMO|605|nonsense_mediated_decay|	49
ENST00000697375.1|ENSG00000083093.12|OTTHUMG00000177097.7|-|PALB2-207|PALB2|5177|protein_coding_CDS_not_defined|	65
ENST00000697376.1|ENSG00000083093.12|OTTHUMG00000177097.7|-|PALB2-208|PALB2|3974|protein_coding|	27
ENST00000697381.1|ENSG00000083093.12|OTTHUMG00000177097.7|-|PALB2-213|PALB2|2508|protein_coding_CDS_not_defined|	26
ENST00000697382.1|ENSG00000083093.12|OTTHUMG00000177097.7|-|PALB2-214|PALB2|4751|nonsense_mediated_decay|	3
ENST00000567771.5|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433213.2|SPNS1-209|SPNS1|829|protein_coding|	4
ENST00000568388.5|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433214.2|SPNS1-210|SPNS1|759|protein_coding|	24
ENST00000568900.5|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433216.1|SPNS1-212|SPNS1|2253|retained_intron|	30
ENST00000323081.12|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433217.1|SPNS1-202|SPNS1|2102|protein_coding|	19
ENST00000334536.12|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433218.1|SPNS1-203|SPNS1|2027|protein_coding|	8
ENST00000566059.5|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433220.2|SPNS1-208|SPNS1|1615|protein_coding|	14
ENST00000561868.1|ENSG00000169682.18|OTTHUMG00000131762.4|OTTHUMT00000433222.1|SPNS1-205|SPNS1|441|protein_coding_CDS_not_defined|	18
ENST00000565454.5|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432853.2|TGFB1I1-211|TGFB1I1|573|protein_coding|	5
ENST00000567066.6|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432854.2|TGFB1I1-212|TGFB1I1|1453|nonsense_mediated_decay|	11
ENST00000567524.1|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432856.1|TGFB1I1-213|TGFB1I1|560|retained_intron|	4
ENST00000561785.5|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432858.1|TGFB1I1-204|TGFB1I1|577|retained_intron|	20
ENST00000361773.7|ENSG00000140682.19|OTTHUMG00000132467.7|-|TGFB1I1-201|TGFB1I1|1773|protein_coding|	13
ENST00000567607.5|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432867.1|TGFB1I1-214|TGFB1I1|1770|protein_coding|	8
ENST00000564804.1|ENSG00000140682.19|OTTHUMG00000132467.7|OTTHUMT00000432870.1|TGFB1I1-209|TGFB1I1|1616|nonsense_mediated_decay|	49
ENST00000567036.1|ENSG00000290414.1|-|OTTHUMT00000431808.1|ENST00000567036|ENSG00000290414|614|lncRNA|	319
ENST00000565156.1|ENSG00000291264.1|-|OTTHUMT00000431810.1|ENST00000565156|ENSG00000291264|672|lncRNA|	74
ENST00000571006.5|ENSG00000290429.1|-|OTTHUMT00000437932.1|ENST00000571006|ENSG00000290429|4741|lncRNA|	20
ENST00000566201.6|ENSG00000290429.1|-|OTTHUMT00000430577.2|ENST00000566201|ENSG00000290429|3921|lncRNA|	61
ENST00000571606.1|ENSG00000290429.1|-|OTTHUMT00000437933.1|ENST00000571606|ENSG00000290429|548|lncRNA|	16
ENST00000569528.4|ENSG00000261239.7|OTTHUMG00000175593.3|OTTHUMT00000430578.2|ANKRD26P1-201|ANKRD26P1|966|transcribed_unprocessed_pseudogene|	58
ENST00000568047.5|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430396.1|ITFG1-211|ITFG1|2636|protein_coding_CDS_not_defined|	4
ENST00000320640.11|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000256768.4|ITFG1-201|ITFG1|3185|protein_coding|	21
ENST00000537184.6|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430397.1|ITFG1-202|ITFG1|1422|protein_coding_CDS_not_defined|	8
ENST00000542691.5|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430398.2|ITFG1-203|ITFG1|1464|protein_coding_CDS_not_defined|	21
ENST00000565262.1|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430401.2|ITFG1-208|ITFG1|584|protein_coding|	3
ENST00000569551.6|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430403.2|ITFG1-212|ITFG1|559|retained_intron|	7
ENST00000563350.1|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430404.1|ITFG1-205|ITFG1|1006|protein_coding_CDS_not_defined|	22
ENST00000565940.6|ENSG00000129636.13|OTTHUMG00000133103.6|OTTHUMT00000430405.3|ITFG1-209|ITFG1|2663|protein_coding|	8
ENST00000262493.12|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000256981.4|GNAO1-201|GNAO1|3182|protein_coding|	7
ENST00000569295.6|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000434576.3|GNAO1-210|GNAO1|930|protein_coding|	8
ENST00000639966.1|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000492240.1|GNAO1-222|GNAO1|926|retained_intron|	11
ENST00000639770.1|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000492242.1|GNAO1-220|GNAO1|1515|nonsense_mediated_decay|	8
ENST00000639251.1|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000492243.1|GNAO1-217|GNAO1|1065|retained_intron|	17
ENST00000562316.6|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000492230.1|GNAO1-203|GNAO1|789|protein_coding|	21
ENST00000564798.2|ENSG00000087258.17|OTTHUMG00000133241.11|OTTHUMT00000434531.2|GNAO1-207|GNAO1|5062|retained_intron|	8
ENST00000394266.8|ENSG00000103037.12|OTTHUMG00000150276.6|OTTHUMT00000317277.3|SETD6-203|SETD6|3423|protein_coding|	29
ENST00000422445.5|ENSG00000103037.12|OTTHUMG00000150276.6|OTTHUMT00000317275.3|SETD6-205|SETD6|1739|nonsense_mediated_decay|	48
ENST00000463954.1|ENSG00000103037.12|OTTHUMG00000150276.6|OTTHUMT00000317283.2|SETD6-208|SETD6|1261|retained_intron|	69
ENST00000585315.5|ENSG00000150394.14|OTTHUMG00000137493.8|OTTHUMT00000431244.2|CDH8-214|CDH8|9076|nonsense_mediated_decay|	15
ENST00000583483.1|ENSG00000150394.14|OTTHUMG00000137493.8|OTTHUMT00000429869.1|CDH8-210|CDH8|380|protein_coding_CDS_not_defined|	14
ENST00000577536.1|ENSG00000150394.14|OTTHUMG00000137493.8|OTTHUMT00000429871.2|CDH8-204|CDH8|324|protein_coding_CDS_not_defined|	30
ENST00000583382.1|ENSG00000150394.14|OTTHUMG00000137493.8|OTTHUMT00000429874.2|CDH8-209|CDH8|1528|protein_coding|	6
ENST00000584966.1|ENSG00000150394.14|OTTHUMG00000137493.8|OTTHUMT00000429875.1|CDH8-213|CDH8|572|retained_intron|	47
ENST00000433154.6|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000530461.2|TERB1-202|TERB1|2746|protein_coding|	18
ENST00000558713.6|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000418864.5|TERB1-203|TERB1|2257|protein_coding|	6
ENST00000313294.7|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000257638.2|TERB1-201|TERB1|2541|nonsense_mediated_decay|	19
ENST00000561333.1|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000418866.2|TERB1-206|TERB1|1933|protein_coding_CDS_not_defined|	41
ENST00000673664.1|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000530462.1|TERB1-207|TERB1|1420|protein_coding|	8
ENST00000559050.1|ENSG00000249961.10|OTTHUMG00000133562.7|OTTHUMT00000418868.3|TERB1-204|TERB1|479|protein_coding|	19
ENST00000568632.5|ENSG00000166589.13|OTTHUMG00000137518.7|OTTHUMT00000421376.1|CDH16-207|CDH16|2526|protein_coding|	51
ENST00000565796.5|ENSG00000166589.13|OTTHUMG00000137518.7|OTTHUMT00000421378.1|CDH16-204|CDH16|2694|protein_coding|	5
ENST00000567009.5|ENSG00000166589.13|OTTHUMG00000137518.7|OTTHUMT00000421381.3|CDH16-205|CDH16|715|protein_coding|	1
ENST00000565235.2|ENSG00000166589.13|OTTHUMG00000137518.7|OTTHUMT00000421382.2|CDH16-203|CDH16|582|protein_coding|	23
ENST00000417689.6|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431968.2|CES2-202|CES2|3868|protein_coding|	23
ENST00000317091.10|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000268838.4|CES2-201|CES2|2871|protein_coding|	10
ENST00000566359.1|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431973.1|CES2-208|CES2|500|retained_intron|	32
ENST00000561843.1|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431974.1|CES2-204|CES2|454|retained_intron|	9
ENST00000564420.1|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431975.2|CES2-206|CES2|862|protein_coding|	9
ENST00000568347.1|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431977.1|CES2-210|CES2|832|retained_intron|	7
ENST00000563988.1|ENSG00000172831.14|OTTHUMG00000137517.7|OTTHUMT00000431978.1|CES2-205|CES2|371|retained_intron|	16
ENST00000568620.5|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422216.1|ATP6V0D1-217|ATP6V0D1|3390|retained_intron|	22
ENST00000563305.1|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422217.1|ATP6V0D1-207|ATP6V0D1|1656|retained_intron|	22
ENST00000426604.7|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422219.2|ATP6V0D1-202|ATP6V0D1|1257|nonsense_mediated_decay|	13
ENST00000540149.5|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000421900.1|ATP6V0D1-203|ATP6V0D1|1262|protein_coding|	6
ENST00000567694.5|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422220.1|ATP6V0D1-214|ATP6V0D1|582|protein_coding_CDS_not_defined|	39
ENST00000563064.5|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422222.1|ATP6V0D1-206|ATP6V0D1|1048|nonsense_mediated_decay|	12
ENST00000564788.1|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000422226.1|ATP6V0D1-210|ATP6V0D1|582|nonsense_mediated_decay|	20
ENST00000568298.1|ENSG00000159720.13|OTTHUMG00000137515.7|OTTHUMT00000421901.1|ATP6V0D1-216|ATP6V0D1|3274|retained_intron|	17
